Bus Monitor Log File,,,,
Date: 7/27/2021 2:33:17 PM,,,,
 ,,,,
---------------------------------------------------,,,,
 ,,,,
Date, ID, Counts, Data, MsgType
32:13.5,0x265,CAN 1,1116,7B 20 00 00 00 00 00 03 
32:13.5,0x265,CAN 1,1117,28 20 00 00 00 00 00 04 
32:13.5,0x271,CAN 1,1115,7B 00 00 00 00 00 00 42 
32:13.5,0x271,CAN 1,1116,66 00 00 00 00 00 00 43 
32:13.5,0x271,CAN 1,1117,35 00 00 00 00 00 00 44 
32:13.5,0x710,CAN 1,322,03 7F 22 31 CC CC CC CC 
32:13.5,0x168,CAN 1,1222,7A 00 C8 00 00 00 00 06 
32:13.6,0x265,CAN 1,1118,35 20 00 00 00 00 00 05 
32:13.6,0x271,CAN 1,1118,28 00 00 00 00 00 00 45 
32:13.6,0x168,CAN 1,1223,67 00 C8 00 00 00 00 07 
32:13.6,0x168,CAN 1,1224,DC 00 C8 00 00 00 00 08 
32:13.6,0x712,CAN 1,184,03 22 FE DC 00 00 00 00 
32:13.6,0x265,CAN 1,1119,12 20 00 00 00 00 00 06 
32:13.6,0x265,CAN 1,1120,0F 20 00 00 00 00 00 07 
32:13.6,0x271,CAN 1,1119,0F 00 00 00 00 00 00 46 
32:13.6,0x271,CAN 1,1120,12 00 00 00 00 00 00 47 
32:13.6,0x168,CAN 1,1225,C1 00 C8 00 00 00 00 09 
32:13.6,0x710,CAN 1,323,03 7F 22 31 CC CC CC CC 
32:13.6,0x168,CAN 1,1226,E6 00 C8 00 00 00 00 0A 
32:13.6,0x168,CAN 1,1227,FB 00 C8 00 00 00 00 0B 
32:13.7,0x712,CAN 1,185,02 10 7E 00 00 00 00 00 
32:13.7,0x265,CAN 1,1121,B4 20 00 00 00 00 00 08 
32:13.7,0x265,CAN 1,1122,A9 20 00 00 00 00 00 09 
32:13.7,0x265,CAN 1,1123,8E 20 00 00 00 00 00 0A 
32:13.7,0x271,CAN 1,1121,A9 00 00 00 00 00 00 48 
32:13.7,0x271,CAN 1,1122,B4 00 00 00 00 00 00 49 
32:13.7,0x271,CAN 1,1123,93 00 00 00 00 00 00 4A 
32:13.7,0x168,CAN 1,1228,A8 00 C8 00 00 00 00 0C 
32:13.7,0x710,CAN 1,324,06 50 7E 00 32 01 F4 CC 
32:13.7,0x168,CAN 1,1229,B5 00 C8 00 00 00 00 0D 
32:13.7,0x168,CAN 1,1230,92 00 C8 00 00 00 00 0E 
32:13.7,0x712,CAN 1,186,03 22 FE DC 00 00 00 00 
32:13.7,0x265,CAN 1,1124,93 20 00 00 00 00 00 0B 
32:13.7,0x265,CAN 1,1125,C0 20 00 00 00 00 00 0C 
32:13.7,0x265,CAN 1,1126,DD 20 00 00 00 00 00 0D 
32:13.7,0x271,CAN 1,1124,8E 00 00 00 00 00 00 4B 
32:13.7,0x271,CAN 1,1125,DD 00 00 00 00 00 00 4C 
32:13.7,0x271,CAN 1,1126,C0 00 00 00 00 00 00 4D 
32:13.7,0x710,CAN 1,325,03 7F 22 31 CC CC CC CC 
32:13.7,0x168,CAN 1,1231,34 00 C8 00 00 00 00 00 
32:13.7,0x265,CAN 1,1127,FA 20 00 00 00 00 00 0E 
32:13.7,0x271,CAN 1,1127,E7 00 00 00 00 00 00 4E 
32:13.7,0x168,CAN 1,1232,29 00 C8 00 00 00 00 01 
32:13.8,0x168,CAN 1,1233,0E 00 C8 00 00 00 00 02 
32:13.8,0x712,CAN 1,187,03 22 FE DA 00 00 00 00 
32:13.8,0x265,CAN 1,1128,E7 20 00 00 00 00 00 0F 
32:13.8,0x265,CAN 1,1129,5C 20 00 00 00 00 00 00 
32:13.8,0x271,CAN 1,1128,FA 00 00 00 00 00 00 4F 
32:13.8,0x271,CAN 1,1129,41 00 00 00 00 00 00 40 
32:13.8,0x168,CAN 1,1234,13 00 C8 00 00 00 00 03 
32:13.8,0x710,CAN 1,326,03 7F 22 31 CC CC CC CC 
32:13.8,0x168,CAN 1,1235,40 00 C8 00 00 00 00 04 
32:13.8,0x168,CAN 1,1236,5D 00 C8 00 00 00 00 05 
32:13.8,0x712,CAN 1,188,02 10 7E 00 00 00 00 00 
32:13.8,0x271,CAN 1,1130,5C 00 00 00 00 00 00 41 
32:13.8,0x265,CAN 1,1130,41 20 00 00 00 00 00 01 
32:13.8,0x265,CAN 1,1131,66 20 00 00 00 00 00 02 
32:13.8,0x265,CAN 1,1132,7B 20 00 00 00 00 00 03 
32:13.8,0x271,CAN 1,1131,7B 00 00 00 00 00 00 42 
32:13.8,0x271,CAN 1,1132,66 00 00 00 00 00 00 43 
32:13.8,0x168,CAN 1,1237,7A 00 C8 00 00 00 00 06 
32:13.8,0x710,CAN 1,327,06 50 7E 00 32 01 F4 CC 
32:13.9,0x168,CAN 1,1238,67 00 C8 00 00 00 00 07 
32:13.9,0x168,CAN 1,1239,DC 00 C8 00 00 00 00 08 
32:13.9,0x712,CAN 1,189,03 22 FE DA 00 00 00 00 
32:13.9,0x265,CAN 1,1133,28 20 00 00 00 00 00 04 
32:13.9,0x265,CAN 1,1134,35 20 00 00 00 00 00 05 
32:13.9,0x265,CAN 1,1135,12 20 00 00 00 00 00 06 
32:13.9,0x271,CAN 1,1133,35 00 00 00 00 00 00 44 
32:13.9,0x271,CAN 1,1134,28 00 00 00 00 00 00 45 
32:13.9,0x271,CAN 1,1135,0F 00 00 00 00 00 00 46 
32:13.9,0x710,CAN 1,328,03 7F 22 31 CC CC CC CC 
32:13.9,0x168,CAN 1,1240,C1 00 C8 00 00 00 00 09 
32:13.9,0x265,CAN 1,1136,0F 20 00 00 00 00 00 07 
32:13.9,0x271,CAN 1,1136,12 00 00 00 00 00 00 47 
32:13.9,0x168,CAN 1,1241,E6 00 C8 00 00 00 00 0A 
32:13.9,0x168,CAN 1,1242,FB 00 C8 00 00 00 00 0B 
32:14.0,0x712,CAN 1,190,03 22 FE E0 00 00 00 00 
32:14.0,0x168,CAN 1,1243,A8 00 C8 00 00 00 00 0C 
32:14.0,0x265,CAN 1,1137,B4 20 00 00 00 00 00 08 
32:14.0,0x265,CAN 1,1138,A9 20 00 00 00 00 00 09 
32:14.0,0x271,CAN 1,1137,A9 00 00 00 00 00 00 48 
32:14.0,0x271,CAN 1,1138,B4 00 00 00 00 00 00 49 
32:14.0,0x265,CAN 1,1139,8E 20 00 00 00 00 00 0A 
32:14.0,0x271,CAN 1,1139,93 00 00 00 00 00 00 4A 
32:14.0,0x710,CAN 1,329,03 7F 22 31 CC CC CC CC 
32:14.0,0x168,CAN 1,1244,B5 00 C8 00 00 00 00 0D 
32:14.0,0x168,CAN 1,1245,92 00 C8 00 00 00 00 0E 
32:14.0,0x712,CAN 1,191,02 10 7E 00 00 00 00 00 
32:14.0,0x265,CAN 1,1140,93 20 00 00 00 00 00 0B 
32:14.0,0x265,CAN 1,1141,C0 20 00 00 00 00 00 0C 
32:14.0,0x271,CAN 1,1140,8E 00 00 00 00 00 00 4B 
32:14.0,0x271,CAN 1,1141,DD 00 00 00 00 00 00 4C 
32:14.0,0x168,CAN 1,1246,34 00 C8 00 00 00 00 00 
32:14.0,0x710,CAN 1,330,06 50 7E 00 32 01 F4 CC 
32:14.0,0x168,CAN 1,1247,29 00 C8 00 00 00 00 01 
32:14.1,0x168,CAN 1,1248,0E 00 C8 00 00 00 00 02 
32:14.1,0x712,CAN 1,192,03 22 FE E0 00 00 00 00 
32:14.1,0x265,CAN 1,1142,DD 20 00 00 00 00 00 0D 
32:14.1,0x265,CAN 1,1143,FA 20 00 00 00 00 00 0E 
32:14.1,0x265,CAN 1,1144,E7 20 00 00 00 00 00 0F 
32:14.1,0x271,CAN 1,1142,C0 00 00 00 00 00 00 4D 
32:14.1,0x271,CAN 1,1143,E7 00 00 00 00 00 00 4E 
32:14.1,0x271,CAN 1,1144,FA 00 00 00 00 00 00 4F 
32:14.1,0x168,CAN 1,1249,13 00 C8 00 00 00 00 03 
32:14.1,0x710,CAN 1,331,03 7F 22 31 CC CC CC CC 
32:14.1,0x265,CAN 1,1145,5C 20 00 00 00 00 00 00 
32:14.1,0x271,CAN 1,1145,41 00 00 00 00 00 00 40 
32:14.1,0x168,CAN 1,1250,40 00 C8 00 00 00 00 04 
32:14.1,0x265,CAN 1,1146,41 20 00 00 00 00 00 01 
32:14.1,0x271,CAN 1,1146,5C 00 00 00 00 00 00 41 
32:14.1,0x168,CAN 1,1251,5D 00 C8 00 00 00 00 05 
32:14.1,0x168,CAN 1,1252,7A 00 C8 00 00 00 00 06 
32:14.2,0x712,CAN 1,193,03 22 FE E1 00 00 00 00 
32:14.2,0x265,CAN 1,1147,66 20 00 00 00 00 00 02 
32:14.2,0x168,CAN 1,1253,67 00 C8 00 00 00 00 07 
32:14.2,0x710,CAN 1,332,03 7F 22 31 CC CC CC CC 
32:14.2,0x265,CAN 1,1148,7B 20 00 00 00 00 00 03 
32:14.2,0x271,CAN 1,1147,7B 00 00 00 00 00 00 42 
32:14.2,0x271,CAN 1,1148,66 00 00 00 00 00 00 43 
32:14.2,0x168,CAN 1,1254,DC 00 C8 00 00 00 00 08 
32:14.2,0x168,CAN 1,1255,C1 00 C8 00 00 00 00 09 
32:14.2,0x712,CAN 1,194,02 10 7E 00 00 00 00 00 
32:14.2,0x265,CAN 1,1149,28 20 00 00 00 00 00 04 
32:14.2,0x265,CAN 1,1150,35 20 00 00 00 00 00 05 
32:14.2,0x265,CAN 1,1151,12 20 00 00 00 00 00 06 
32:14.2,0x271,CAN 1,1149,35 00 00 00 00 00 00 44 
32:14.2,0x271,CAN 1,1150,28 00 00 00 00 00 00 45 
32:14.2,0x271,CAN 1,1151,0F 00 00 00 00 00 00 46 
32:14.2,0x168,CAN 1,1256,E6 00 C8 00 00 00 00 0A 
32:14.2,0x710,CAN 1,333,06 50 7E 00 32 01 F4 CC 
32:14.2,0x168,CAN 1,1257,FB 00 C8 00 00 00 00 0B 
32:14.3,0x168,CAN 1,1258,A8 00 C8 00 00 00 00 0C 
32:14.3,0x712,CAN 1,195,03 22 FE E1 00 00 00 00 
32:14.3,0x265,CAN 1,1152,0F 20 00 00 00 00 00 07 
32:14.3,0x265,CAN 1,1153,B4 20 00 00 00 00 00 08 
32:14.3,0x265,CAN 1,1154,A9 20 00 00 00 00 00 09 
32:14.3,0x271,CAN 1,1152,12 00 00 00 00 00 00 47 
32:14.3,0x271,CAN 1,1153,A9 00 00 00 00 00 00 48 
32:14.3,0x271,CAN 1,1154,B4 00 00 00 00 00 00 49 
32:14.3,0x710,CAN 1,334,03 7F 22 31 CC CC CC CC 
32:14.3,0x168,CAN 1,1259,B5 00 C8 00 00 00 00 0D 
32:14.3,0x265,CAN 1,1155,8E 20 00 00 00 00 00 0A 
32:14.3,0x271,CAN 1,1155,93 00 00 00 00 00 00 4A 
32:14.3,0x168,CAN 1,1260,92 00 C8 00 00 00 00 0E 
32:14.3,0x168,CAN 1,1261,34 00 C8 00 00 00 00 00 
32:14.3,0x712,CAN 1,196,03 22 FE E4 00 00 00 00 
32:14.3,0x168,CAN 1,1262,29 00 C8 00 00 00 00 01 
32:14.3,0x265,CAN 1,1156,93 20 00 00 00 00 00 0B 
32:14.3,0x265,CAN 1,1157,C0 20 00 00 00 00 00 0C 
32:14.3,0x271,CAN 1,1156,8E 00 00 00 00 00 00 4B 
32:14.3,0x271,CAN 1,1157,DD 00 00 00 00 00 00 4C 
32:14.4,0x265,CAN 1,1158,DD 20 00 00 00 00 00 0D 
32:14.4,0x271,CAN 1,1158,C0 00 00 00 00 00 00 4D 
32:14.4,0x710,CAN 1,335,03 7F 22 31 CC CC CC CC 
32:14.4,0x168,CAN 1,1263,0E 00 C8 00 00 00 00 02 
32:14.4,0x168,CAN 1,1264,13 00 C8 00 00 00 00 03 
32:14.4,0x712,CAN 1,197,02 10 7E 00 00 00 00 00 
32:14.4,0x265,CAN 1,1159,FA 20 00 00 00 00 00 0E 
32:14.4,0x265,CAN 1,1160,E7 20 00 00 00 00 00 0F 
32:14.4,0x271,CAN 1,1159,E7 00 00 00 00 00 00 4E 
32:14.4,0x271,CAN 1,1160,FA 00 00 00 00 00 00 4F 
32:14.4,0x168,CAN 1,1265,40 00 C8 00 00 00 00 04 
32:14.4,0x710,CAN 1,336,06 50 7E 00 32 01 F4 CC 
32:14.4,0x168,CAN 1,1266,5D 00 C8 00 00 00 00 05 
32:14.4,0x168,CAN 1,1267,7A 00 C8 00 00 00 00 06 
32:14.5,0x712,CAN 1,198,03 22 FE E4 00 00 00 00 
32:14.5,0x265,CAN 1,1161,5C 20 00 00 00 00 00 00 
32:14.5,0x265,CAN 1,1162,41 20 00 00 00 00 00 01 
32:14.5,0x265,CAN 1,1163,66 20 00 00 00 00 00 02 
32:14.5,0x271,CAN 1,1161,41 00 00 00 00 00 00 40 
32:14.5,0x271,CAN 1,1162,5C 00 00 00 00 00 00 41 
32:14.5,0x271,CAN 1,1163,7B 00 00 00 00 00 00 42 
32:14.5,0x168,CAN 1,1268,67 00 C8 00 00 00 00 07 
32:14.5,0x710,CAN 1,337,03 7F 22 31 CC CC CC CC 
32:14.5,0x265,CAN 1,1164,7B 20 00 00 00 00 00 03 
32:14.5,0x271,CAN 1,1164,66 00 00 00 00 00 00 43 
32:14.5,0x168,CAN 1,1269,DC 00 C8 00 00 00 00 08 
32:14.5,0x265,CAN 1,1165,28 20 00 00 00 00 00 04 
32:14.5,0x271,CAN 1,1165,35 00 00 00 00 00 00 44 
32:14.5,0x168,CAN 1,1270,C1 00 C8 00 00 00 00 09 
32:14.5,0x168,CAN 1,1271,E6 00 C8 00 00 00 00 0A 
32:14.5,0x721,CAN 1,3,03 22 32 00 00 00 00 00 
32:14.5,0x265,CAN 1,1166,35 20 00 00 00 00 00 05 
32:14.5,0x168,CAN 1,1272,FB 00 C8 00 00 00 00 0B 
32:14.5,0x729,CAN 1,3,03 7F 22 31 CC CC CC CC 
32:14.5,0x265,CAN 1,1167,12 20 00 00 00 00 00 06 
32:14.5,0x271,CAN 1,1166,28 00 00 00 00 00 00 45 
32:14.5,0x271,CAN 1,1167,0F 00 00 00 00 00 00 46 
32:14.6,0x271,CAN 1,1168,12 00 00 00 00 00 00 47 
32:14.6,0x265,CAN 1,1168,0F 20 00 00 00 00 00 07 
32:14.6,0x168,CAN 1,1273,A8 00 C8 00 00 00 00 0C 
32:14.6,0x271,CAN 1,1169,A9 00 00 00 00 00 00 48 
32:14.6,0x265,CAN 1,1169,B4 20 00 00 00 00 00 08 
32:14.6,0x168,CAN 1,1274,B5 00 C8 00 00 00 00 0D 
32:14.6,0x168,CAN 1,1275,92 00 C8 00 00 00 00 0E 
32:14.6,0x721,CAN 1,4,03 22 32 01 00 00 00 00 
32:14.6,0x271,CAN 1,1170,B4 00 00 00 00 00 00 49 
32:14.6,0x265,CAN 1,1170,A9 20 00 00 00 00 00 09 
32:14.6,0x265,CAN 1,1171,8E 20 00 00 00 00 00 0A 
32:14.6,0x271,CAN 1,1171,93 00 00 00 00 00 00 4A 
32:14.6,0x168,CAN 1,1276,34 00 C8 00 00 00 00 00 
32:14.6,0x729,CAN 1,4,03 7F 22 31 CC CC CC CC 
32:14.6,0x271,CAN 1,1172,8E 00 00 00 00 00 00 4B 
32:14.6,0x265,CAN 1,1172,93 20 00 00 00 00 00 0B 
32:14.6,0x168,CAN 1,1277,29 00 C8 00 00 00 00 01 
32:14.7,0x168,CAN 1,1278,0E 00 C8 00 00 00 00 02 
32:14.7,0x721,CAN 1,5,03 22 32 02 00 00 00 00 
32:14.7,0x271,CAN 1,1173,DD 00 00 00 00 00 00 4C 
32:14.7,0x265,CAN 1,1173,C0 20 00 00 00 00 00 0C 
32:14.7,0x265,CAN 1,1174,DD 20 00 00 00 00 00 0D 
32:14.7,0x271,CAN 1,1174,C0 00 00 00 00 00 00 4D 
32:14.7,0x168,CAN 1,1279,13 00 C8 00 00 00 00 03 
32:14.7,0x729,CAN 1,5,03 7F 22 31 CC CC CC CC 
32:14.7,0x265,CAN 1,1175,FA 20 00 00 00 00 00 0E 
32:14.7,0x271,CAN 1,1175,E7 00 00 00 00 00 00 4E 
32:14.7,0x168,CAN 1,1280,40 00 C8 00 00 00 00 04 
32:14.7,0x168,CAN 1,1281,5D 00 C8 00 00 00 00 05 
32:14.7,0x721,CAN 1,6,03 22 32 03 00 00 00 00 
32:14.7,0x271,CAN 1,1176,FA 00 00 00 00 00 00 4F 
32:14.7,0x265,CAN 1,1176,E7 20 00 00 00 00 00 0F 
32:14.7,0x265,CAN 1,1177,5C 20 00 00 00 00 00 00 
32:14.7,0x271,CAN 1,1177,41 00 00 00 00 00 00 40 
32:14.7,0x168,CAN 1,1282,7A 00 C8 00 00 00 00 06 
32:14.7,0x729,CAN 1,6,03 7F 22 31 CC CC CC CC 
32:14.8,0x265,CAN 1,1178,41 20 00 00 00 00 00 01 
32:14.8,0x271,CAN 1,1178,5C 00 00 00 00 00 00 41 
32:14.8,0x168,CAN 1,1283,67 00 C8 00 00 00 00 07 
32:14.8,0x168,CAN 1,1284,DC 00 C8 00 00 00 00 08 
32:14.8,0x721,CAN 1,7,03 22 32 04 00 00 00 00 
32:14.8,0x265,CAN 1,1179,66 20 00 00 00 00 00 02 
32:14.8,0x265,CAN 1,1180,7B 20 00 00 00 00 00 03 
32:14.8,0x271,CAN 1,1179,7B 00 00 00 00 00 00 42 
32:14.8,0x271,CAN 1,1180,66 00 00 00 00 00 00 43 
32:14.8,0x168,CAN 1,1285,C1 00 C8 00 00 00 00 09 
32:14.8,0x729,CAN 1,7,03 7F 22 31 CC CC CC CC 
32:14.8,0x265,CAN 1,1181,28 20 00 00 00 00 00 04 
32:14.8,0x271,CAN 1,1181,35 00 00 00 00 00 00 44 
32:14.8,0x168,CAN 1,1286,E6 00 C8 00 00 00 00 0A 
32:14.8,0x168,CAN 1,1287,FB 00 C8 00 00 00 00 0B 
32:14.9,0x721,CAN 1,8,03 22 32 05 00 00 00 00 
32:14.9,0x265,CAN 1,1182,35 20 00 00 00 00 00 05 
32:14.9,0x265,CAN 1,1183,12 20 00 00 00 00 00 06 
32:14.9,0x271,CAN 1,1182,28 00 00 00 00 00 00 45 
32:14.9,0x271,CAN 1,1183,0F 00 00 00 00 00 00 46 
32:14.9,0x168,CAN 1,1288,A8 00 C8 00 00 00 00 0C 
32:14.9,0x729,CAN 1,8,03 7F 22 31 CC CC CC CC 
32:14.9,0x265,CAN 1,1184,0F 20 00 00 00 00 00 07 
32:14.9,0x271,CAN 1,1184,12 00 00 00 00 00 00 47 
32:14.9,0x168,CAN 1,1289,B5 00 C8 00 00 00 00 0D 
32:14.9,0x168,CAN 1,1290,92 00 C8 00 00 00 00 0E 
32:14.9,0x721,CAN 1,9,03 22 32 06 00 00 00 00 
32:14.9,0x271,CAN 1,1185,A9 00 00 00 00 00 00 48 
32:14.9,0x265,CAN 1,1185,B4 20 00 00 00 00 00 08 
32:14.9,0x265,CAN 1,1186,A9 20 00 00 00 00 00 09 
32:14.9,0x271,CAN 1,1186,B4 00 00 00 00 00 00 49 
32:14.9,0x168,CAN 1,1291,34 00 C8 00 00 00 00 00 
32:14.9,0x729,CAN 1,9,03 7F 22 31 CC CC CC CC 
32:14.9,0x265,CAN 1,1187,8E 20 00 00 00 00 00 0A 
32:14.9,0x271,CAN 1,1187,93 00 00 00 00 00 00 4A 
32:14.9,0x168,CAN 1,1292,29 00 C8 00 00 00 00 01 
32:15.0,0x168,CAN 1,1293,0E 00 C8 00 00 00 00 02 
32:15.0,0x721,CAN 1,10,03 22 32 07 00 00 00 00 
32:15.0,0x265,CAN 1,1188,93 20 00 00 00 00 00 0B 
32:15.0,0x265,CAN 1,1189,C0 20 00 00 00 00 00 0C 
32:15.0,0x271,CAN 1,1188,8E 00 00 00 00 00 00 4B 
32:15.0,0x271,CAN 1,1189,DD 00 00 00 00 00 00 4C 
32:15.0,0x168,CAN 1,1294,13 00 C8 00 00 00 00 03 
32:15.0,0x729,CAN 1,10,03 7F 22 31 CC CC CC CC 
32:15.0,0x265,CAN 1,1190,DD 20 00 00 00 00 00 0D 
32:15.0,0x271,CAN 1,1190,C0 00 00 00 00 00 00 4D 
32:15.0,0x168,CAN 1,1295,40 00 C8 00 00 00 00 04 
32:15.0,0x168,CAN 1,1296,5D 00 C8 00 00 00 00 05 
32:15.0,0x721,CAN 1,11,03 22 32 08 00 00 00 00 
32:15.0,0x265,CAN 1,1191,FA 20 00 00 00 00 00 0E 
32:15.0,0x265,CAN 1,1192,E7 20 00 00 00 00 00 0F 
32:15.0,0x271,CAN 1,1191,E7 00 00 00 00 00 00 4E 
32:15.0,0x271,CAN 1,1192,FA 00 00 00 00 00 00 4F 
32:15.0,0x168,CAN 1,1297,7A 00 C8 00 00 00 00 06 
32:15.0,0x729,CAN 1,11,03 7F 22 31 CC CC CC CC 
32:15.1,0x271,CAN 1,1193,41 00 00 00 00 00 00 40 
32:15.1,0x265,CAN 1,1193,5C 20 00 00 00 00 00 00 
32:15.1,0x168,CAN 1,1298,67 00 C8 00 00 00 00 07 
32:15.1,0x168,CAN 1,1299,DC 00 C8 00 00 00 00 08 
32:15.1,0x721,CAN 1,12,03 22 32 09 00 00 00 00 
32:15.1,0x271,CAN 1,1194,5C 00 00 00 00 00 00 41 
32:15.1,0x265,CAN 1,1194,41 20 00 00 00 00 00 01 
32:15.1,0x265,CAN 1,1195,66 20 00 00 00 00 00 02 
32:15.1,0x271,CAN 1,1195,7B 00 00 00 00 00 00 42 
32:15.1,0x168,CAN 1,1300,C1 00 C8 00 00 00 00 09 
32:15.1,0x729,CAN 1,12,03 7F 22 31 CC CC CC CC 
32:15.1,0x265,CAN 1,1196,7B 20 00 00 00 00 00 03 
32:15.1,0x271,CAN 1,1196,66 00 00 00 00 00 00 43 
32:15.1,0x168,CAN 1,1301,E6 00 C8 00 00 00 00 0A 
32:15.1,0x168,CAN 1,1302,FB 00 C8 00 00 00 00 0B 
32:15.2,0x721,CAN 1,13,03 22 32 0D 00 00 00 00 
32:15.2,0x265,CAN 1,1197,28 20 00 00 00 00 00 04 
32:15.2,0x265,CAN 1,1198,35 20 00 00 00 00 00 05 
32:15.2,0x271,CAN 1,1197,35 00 00 00 00 00 00 44 
32:15.2,0x271,CAN 1,1198,28 00 00 00 00 00 00 45 
32:15.2,0x168,CAN 1,1303,A8 00 C8 00 00 00 00 0C 
32:15.2,0x729,CAN 1,13,03 7F 22 31 CC CC CC CC 
32:15.2,0x265,CAN 1,1199,12 20 00 00 00 00 00 06 
32:15.2,0x271,CAN 1,1199,0F 00 00 00 00 00 00 46 
32:15.2,0x168,CAN 1,1304,B5 00 C8 00 00 00 00 0D 
32:15.2,0x168,CAN 1,1305,92 00 C8 00 00 00 00 0E 
32:15.2,0x721,CAN 1,14,03 22 32 0E 00 00 00 00 
32:15.2,0x265,CAN 1,1200,0F 20 00 00 00 00 00 07 
32:15.2,0x265,CAN 1,1201,B4 20 00 00 00 00 00 08 
32:15.2,0x271,CAN 1,1200,12 00 00 00 00 00 00 47 
32:15.2,0x271,CAN 1,1201,A9 00 00 00 00 00 00 48 
32:15.2,0x168,CAN 1,1306,34 00 C8 00 00 00 00 00 
32:15.2,0x729,CAN 1,14,03 7F 22 31 CC CC CC CC 
32:15.2,0x265,CAN 1,1202,A9 20 00 00 00 00 00 09 
32:15.2,0x271,CAN 1,1202,B4 00 00 00 00 00 00 49 
32:15.2,0x168,CAN 1,1307,29 00 C8 00 00 00 00 01 
32:15.3,0x168,CAN 1,1308,0E 00 C8 00 00 00 00 02 
32:15.3,0x721,CAN 1,15,03 22 32 0F 00 00 00 00 
32:15.3,0x265,CAN 1,1203,8E 20 00 00 00 00 00 0A 
32:15.3,0x265,CAN 1,1204,93 20 00 00 00 00 00 0B 
32:15.3,0x271,CAN 1,1203,93 00 00 00 00 00 00 4A 
32:15.3,0x271,CAN 1,1204,8E 00 00 00 00 00 00 4B 
32:15.3,0x168,CAN 1,1309,13 00 C8 00 00 00 00 03 
32:15.3,0x729,CAN 1,15,03 7F 22 31 CC CC CC CC 
32:15.3,0x265,CAN 1,1205,C0 20 00 00 00 00 00 0C 
32:15.3,0x271,CAN 1,1205,DD 00 00 00 00 00 00 4C 
32:15.3,0x168,CAN 1,1310,40 00 C8 00 00 00 00 04 
32:15.3,0x168,CAN 1,1311,5D 00 C8 00 00 00 00 05 
32:15.3,0x721,CAN 1,16,03 22 32 10 00 00 00 00 
32:15.3,0x265,CAN 1,1206,DD 20 00 00 00 00 00 0D 
32:15.3,0x265,CAN 1,1207,FA 20 00 00 00 00 00 0E 
32:15.3,0x271,CAN 1,1206,C0 00 00 00 00 00 00 4D 
32:15.3,0x271,CAN 1,1207,E7 00 00 00 00 00 00 4E 
32:15.3,0x168,CAN 1,1312,7A 00 C8 00 00 00 00 06 
32:15.3,0x729,CAN 1,16,03 7F 22 31 CC CC CC CC 
32:15.4,0x265,CAN 1,1208,E7 20 00 00 00 00 00 0F 
32:15.4,0x271,CAN 1,1208,FA 00 00 00 00 00 00 4F 
32:15.4,0x168,CAN 1,1313,67 00 C8 00 00 00 00 07 
32:15.4,0x168,CAN 1,1314,DC 00 C8 00 00 00 00 08 
32:15.4,0x721,CAN 1,17,03 22 32 11 00 00 00 00 
32:15.4,0x265,CAN 1,1209,5C 20 00 00 00 00 00 00 
32:15.4,0x265,CAN 1,1210,41 20 00 00 00 00 00 01 
32:15.4,0x271,CAN 1,1209,41 00 00 00 00 00 00 40 
32:15.4,0x271,CAN 1,1210,5C 00 00 00 00 00 00 41 
32:15.4,0x168,CAN 1,1315,C1 00 C8 00 00 00 00 09 
32:15.4,0x729,CAN 1,17,03 7F 22 31 CC CC CC CC 
32:15.4,0x265,CAN 1,1211,66 20 00 00 00 00 00 02 
32:15.4,0x271,CAN 1,1211,7B 00 00 00 00 00 00 42 
32:15.4,0x168,CAN 1,1316,E6 00 C8 00 00 00 00 0A 
32:15.4,0x168,CAN 1,1317,FB 00 C8 00 00 00 00 0B 
32:15.5,0x721,CAN 1,18,03 22 32 12 00 00 00 00 
32:15.5,0x265,CAN 1,1212,7B 20 00 00 00 00 00 03 
32:15.5,0x265,CAN 1,1213,28 20 00 00 00 00 00 04 
32:15.5,0x271,CAN 1,1212,66 00 00 00 00 00 00 43 
32:15.5,0x271,CAN 1,1213,35 00 00 00 00 00 00 44 
32:15.5,0x168,CAN 1,1318,A8 00 C8 00 00 00 00 0C 
32:15.5,0x729,CAN 1,18,03 7F 22 31 CC CC CC CC 
32:15.5,0x271,CAN 1,1214,28 00 00 00 00 00 00 45 
32:15.5,0x265,CAN 1,1214,35 20 00 00 00 00 00 05 
32:15.5,0x168,CAN 1,1319,B5 00 C8 00 00 00 00 0D 
32:15.5,0x168,CAN 1,1320,92 00 C8 00 00 00 00 0E 
32:15.5,0x721,CAN 1,19,03 22 32 13 00 00 00 00 
32:15.5,0x271,CAN 1,1215,0F 00 00 00 00 00 00 46 
32:15.5,0x265,CAN 1,1215,12 20 00 00 00 00 00 06 
32:15.5,0x265,CAN 1,1216,0F 20 00 00 00 00 00 07 
32:15.5,0x271,CAN 1,1216,12 00 00 00 00 00 00 47 
32:15.5,0x168,CAN 1,1321,34 00 C8 00 00 00 00 00 
32:15.5,0x729,CAN 1,19,03 7F 22 31 CC CC CC CC 
32:15.5,0x265,CAN 1,1217,B4 20 00 00 00 00 00 08 
32:15.5,0x271,CAN 1,1217,A9 00 00 00 00 00 00 48 
32:15.5,0x168,CAN 1,1322,29 00 C8 00 00 00 00 01 
32:15.6,0x168,CAN 1,1323,0E 00 C8 00 00 00 00 02 
32:15.6,0x721,CAN 1,20,03 22 32 14 00 00 00 00 
32:15.6,0x265,CAN 1,1218,A9 20 00 00 00 00 00 09 
